Model,permno,uid,evtdate,date,evttime,ret,abret
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-23,3,0.0067490339,-0.010657917
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-24,4,-0.014110396,0.0026067625
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-25,5,0.0080061417,-0.003531463
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-28,6,0.0591339354,0.0478693239
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-29,7,-0.014433201,-0.037573003
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-30,8,0.0015634772,-0.006698213
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-31,9,0.0030700385,0.0014966743
Market Model,15410,15410-18AUG2023,2023-08-18,2023-09-01,10,0.0054469056,-0.000767338
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-12,-10,-0.017255546,-0.019035417
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-13,-9,-0.066889632,-0.080659682
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-14,-8,-0.009856631,-0.013403475
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-17,-7,-0.02081448,-0.027895271
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-18,-6,-0.053604436,-0.058855148
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-19,-5,0.0537109375,0.0489650756
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-20,-4,0.0129749768,0.0118261688
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-21,-3,0.1299176578,0.1244145214
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-24,-2,-0.007287449,-0.012285736
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-25,-1,-0.033442088,-0.027333682
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-26,0,-0.010126582,-0.012474408
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-27,1,0.0298380222,0.0131650868
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-28,2,0.0802980132,0.0703774422
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-01,3,0.0513409962,0.0464689218
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-02,4,-0.051749271,-0.048733069
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-03,5,-0.021521906,-0.022923139
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-04,6,-0.006284368,-0.00636037
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-05,7,0.009486166,-0.007565407
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-08,8,-0.010963195,-0.016403225
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-09,9,0.0015835313,-0.000701188
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-10,10,-0.008300395,-0.016012249
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-18,-10,-0.068965517,-0.065837139
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-19,-9,-0.033333333,-0.030996898
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-20,-8,0.0881226054,0.0910456652
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-23,-7,0.0774647887,0.0787892962
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-24,-6,0.0032679739,0.0031699163
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-25,-5,-0.104234528,-0.100944827
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-26,-4,0.0836363636,0.086310108
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-27,-3,-0.073825503,-0.072075693
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-30,-2,0.0507246377,0.0500252898
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-31,-1,0.0551724138,0.0552356781
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-01,0,-0.058823529,-0.059200234
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-02,1,-0.3525,-0.354357932
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-03,2,0.3942513943,0.3936253745
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-06,3,-0.123076923,-0.12210439
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-07,4,0.0701754386,0.0706493402
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-08,5,-0.147540984,-0.146509789
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-09,6,-0.028846154,-0.026553716
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-10,7,0.004950495,0.0037525161
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-13,8,0.0541871921,0.0552477184
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-14,9,0.1588785047,0.1566685981
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-15,10,-0.032258065,-0.031534847
Market Model,15452,15452-12DEC2019,2019-12-12,2019-11-27,-10,-0.27340824,-0.275936522
Market Model,15452,15452-12DEC2019,2019-12-12,2019-11-29,-9,-0.070876289,-0.059801457
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-02,-8,-0.083217753,-0.065025013
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-03,-7,-0.018154312,-0.003283262
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-04,-6,0.0354391371,0.0303800428
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-05,-5,-0.005952381,-0.003577215
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-06,-4,0.1571856287,0.1472230863
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-09,-3,0.0181112549,0.0277625046
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-10,-2,0.1423125794,0.1480094356
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-11,-1,-0.081201335,-0.081198805
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-12,0,0.0181598063,0.0083554396
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-13,1,-0.082045184,-0.077139207
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-16,2,-0.025906736,-0.033180291
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-17,3,-0.053191489,-0.050341797
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-18,4,0.0266853933,0.0319077222
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-19,5,0.047879617,0.0455095102
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-20,6,-0.01305483,-0.016215816
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-23,7,0.0661375661,0.0689872589
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-24,8,0.0818858561,0.0861591306
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-26,9,0.003440367,0.0001212058
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-27,10,0.0114285714,0.0174417791
Market Model,15452,15452-12JAN2023,2023-01-12,2022-12-28,-10,-0.006627393,0.003851602
Market Model,15452,15452-12JAN2023,2023-01-12,2022-12-29,-9,0.0311341735,0.010951026
Market Model,15452,15452-12JAN2023,2023-01-12,2022-12-30,-8,0.0093457944,0.0097683956
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-03,-7,-0.039173789,-0.036286386
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-04,-6,-0.022238695,-0.03197108
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-05,-5,-0.001137225,0.0083558491
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-06,-4,0.0284629981,0.0049277193
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-09,-3,0.0265682657,0.0244274723
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-10,-2,0.0244428469,0.0149076461
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-11,-1,0.0087719298,-0.005298508
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-12,0,0.0713043478,0.0651212784
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-13,1,0.0279220779,0.0216404164
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-17,2,-0.025584334,-0.025556101
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-18,3,-0.026904376,-0.013369026
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-19,4,0.0176548967,0.0243873922
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-20,5,0.0091653028,-0.011707989
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-23,6,0.0314628608,0.0170966472
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-24,7,-0.01918239,-0.019351341
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-25,8,-0.006732927,-0.008479352
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-26,9,0.0067785668,-0.005714397
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-27,10,0.0025649247,-0.002533632
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-04,-10,0.0135050251,-0.026365024
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-05,-9,0.0018593121,0.0037999416
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-06,-8,-0.01360965,-0.004045421
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-07,-7,-0.010034494,0.0239490776
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-10,-6,0.0202724105,0.0292410458
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-11,-5,0.006830177,0.0146076248
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-12,-4,-0.008325624,-0.005670282
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-13,-3,0.0118159204,-0.017452561
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-14,-2,-0.013067828,0.0156745182
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-17,-1,0.0018915511,-0.031307848
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-18,0,0.0106985525,-0.004037442
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-19,1,-0.004047323,0.0057551439
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-20,2,-0.015004689,-0.006036054
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-21,3,0.0079339892,-0.020024186
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-24,4,-0.029911839,-0.042861052
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-25,5,0.0555014606,0.0337374604
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-26,6,-0.052583026,-0.045282053
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-27,7,0.0071405388,0.0130120868
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-28,8,0.0122462133,-0.016069318
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-31,9,0.0092327284,0.0167719388
Market Model,15456,15456-18OCT2022,2022-10-18,2022-11-01,10,0.0157728707,0.0193811626
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-14,-10,0.0134257254,-0.015343367
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-15,-9,-0.044444444,-0.022714588
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-16,-8,-0.009838998,-0.015113406
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-17,-7,0.0528978841,0.026955953
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-20,-6,-0.022717344,-0.00664181
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-21,-5,0.0174340635,0.0483278216
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-22,-4,-0.05228471,-0.074034643
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-23,-3,0.0213259156,0.0209259238
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-24,-2,0.0458465729,0.0325781231
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-27,-1,0.0750868056,0.0589911946
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-28,0,0.0242228502,0.0293796925
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-29,1,0.081592432,0.0538957112
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-30,2,-0.065962099,-0.05368861
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-01,3,-0.070230199,-0.041091231
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-04,4,-0.020142677,-0.024637178
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-05,5,-0.016702355,-0.025193878
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-06,6,-0.00043554,0.0055012087
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-07,7,0.0174291939,0.0052331156
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-08,8,0.1032119914,0.0854590791
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-11,9,-0.001940994,-0.001756056
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-12,10,-0.039673279,-0.018723329
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-22,-10,-0.031601337,-0.037714707
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-23,-9,0.0163162849,0.0131416774
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-24,-8,-0.027168879,-0.026119015
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-25,-7,-0.03665503,-0.044237782
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-26,-6,0.0176247735,0.0188583103
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-29,-5,0.0320492069,0.0173032203
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-30,-4,-0.001254705,0.0019992312
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-31,-3,-0.036589196,-0.003763958
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-01,-2,0.0109209454,-0.010804603
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-02,-1,0.0064495324,-0.010867872
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-05,0,-0.014098045,-0.005517601
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-06,1,0.0352616185,0.0311686475
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-07,2,-0.007377178,-0.020653783
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-08,3,-0.112428843,-0.115419777
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-09,4,0.0495278817,0.0384553488
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-12,5,0.0200305551,0.0201620558
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-13,6,-0.030454319,-0.000200498
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-14,7,0.0104703055,-0.009602189
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-15,8,0.0140988619,0.0026589837
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-16,9,-0.009380235,0.0012206091
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-20,10,-0.008623605,0.0056506923
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-14,-10,-0.002819454,-0.003519807
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-15,-9,0.0171665152,0.0072814607
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-18,-8,-0.004566663,-0.014135004
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-19,-7,0.0126658023,0.0118070929
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-20,-6,0.0075832184,0.0111585031
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-21,-5,0.0179845567,-0.001718627
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-22,-4,-0.027652424,0.0044271078
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-25,-3,0.0027648859,0.0012727488
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-26,-2,0.0157557853,0.0014367368
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-27,-1,-0.00077557,0.0048583552
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-28,0,0.0076646939,-0.000953505
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-29,1,-0.000192567,-0.012928046
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-01,2,0.0164676425,-0.004660754
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-02,3,-0.003031739,-0.004523876
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-03,4,-0.005131616,-0.011691175
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-04,5,-0.002196962,-0.007489666
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-05,6,0.0121577637,0.0014809246
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-08,7,0.007944765,0.0042356308
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-09,8,0.0033780614,0.0113873401
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-10,9,0.0054241092,-0.004460945
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-11,10,-0.009766533,-0.012050455
Market Model,15493,15493-10JUL2018,2018-07-10,2018-06-25,-10,-0.036809816,-0.014755775
Market Model,15493,15493-10JUL2018,2018-07-10,2018-06-26,-9,-0.025477707,-0.029610793
Market Model,15493,15493-10JUL2018,2018-07-10,2018-06-27,-8,-0.022875817,-0.007705249
Market Model,15493,15493-10JUL2018,2018-07-10,2018-06-28,-7,-0.050167224,-0.058939173
Market Model,15493,15493-10JUL2018,2018-07-10,2018-06-29,-6,0.014084507,0.0130938762
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-02,-5,-0.020833333,-0.026313186
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-03,-4,0.0177304965,0.024221902
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-05,-3,0.0383275261,0.0252159964
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-06,-2,-0.043624161,-0.056885332
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-09,-1,0,-0.014159015
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-10,0,0.0912280702,0.0879928285
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-11,1,-0.064308682,-0.053926617
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-12,2,0.0274914089,0.0146791607
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-13,3,0.0100334448,0.0087435326
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-16,4,0.0066225166,0.0089239818
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-17,5,-0.009868421,-0.017143962
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-18,6,0.0066445183,0.0025114322
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-19,7,-0.052805281,-0.047810282
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-20,8,0.0731707317,0.0745743526
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-23,9,-0.006493506,-0.008980545
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-24,10,-0.019607843,-0.022992726
Market Model,15533,15533-06MAR2023,2023-03-06,2023-02-17,-10,-0.046439628,-0.043341875
Market Model,15533,15533-06MAR2023,2023-03-06,2023-02-21,-9,-0.087662338,-0.041881253
Market Model,15533,15533-06MAR2023,2023-03-06,2023-02-22,-8,0,-0.002351182
Market Model,15533,15533-06MAR2023,2023-03-06,2023-02-23,-7,-0.024911032,-0.038841203
Market Model,15533,15533-06MAR2023,2023-03-06,2023-02-24,-6,-0.054744526,-0.033483652
Market Model,15533,15533-06MAR2023,2023-03-06,2023-02-27,-5,-0.027027027,-0.037324574
Market Model,15533,15533-06MAR2023,2023-03-06,2023-02-28,-4,-0.031746032,-0.029102356
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-01,-3,-0.069672131,-0.063622871
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-02,-2,-0.105726872,-0.124197823
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-03,-1,-0.024630542,-0.064443158
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-06,0,-0.111111111,-0.111418942
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-07,1,-0.019886364,0.0097749525
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-08,2,-0.060869565,-0.065945215
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-09,3,-0.064814815,-0.022212276
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-10,4,-0.04950495,-0.014621737
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-13,5,0.0486111111,0.0530710987
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-14,6,-0.059602649,-0.101912694
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-15,7,0.0070422535,0.0217189959
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-16,8,-0.013986014,-0.057204215
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-17,9,0,0.0242123802
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-20,10,-0.042553191,-0.064883805
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-04,-10,-0.04964539,-0.029268684
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-07,-9,-0.07960199,-0.107132546
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-08,-8,0.0054054054,0.0254018955
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-09,-7,-0.102150538,-0.07036734
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-10,-6,0.0389221557,0.0406682601
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-11,-5,0.0547550432,0.061063744
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-14,-4,0.0109289617,-0.006335752
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-15,-3,0.0594594595,0.1064513117
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-16,-2,0,0.0329238466
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-17,-1,-0.06122449,-0.026019345
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-18,0,-0.016304348,-0.015698893
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-21,1,-0.091160221,-0.113367748
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-22,2,0.0334346505,0.047727895
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-23,3,-0.023529412,-0.062466459
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-24,4,-0.036144578,0.0199724668
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-25,5,0.03125,0.0086622568
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-28,6,0,-0.02182731
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-29,7,-0.012121212,-0.067027347
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-30,8,0.0122699387,-0.001192612
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-31,9,-0.024242424,-0.019074373
Market Model,15533,15533-18AUG2023,2023-08-18,2023-09-01,10,-0.049689441,-0.057448746
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-12,-10,-0.035911602,-0.066996021
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-13,-9,0.0257879656,-0.001987847
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-16,-8,-0.025139665,-0.035049005
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-17,-7,-0.048710602,-0.056303917
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-18,-6,0.0301204819,0.0337764267
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-19,-5,0.0175438596,-0.045634037
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-20,-4,0.0114942529,0.0158119189
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-23,-3,-0.022727273,-0.034290916
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-24,-2,0.0465116279,0.0339554031
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-25,-1,-0.011111111,-0.006131724
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-26,0,0.095505618,0.0766630417
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-27,1,0.0076923077,0.0060544828
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-30,2,-0.053435115,-0.069961667
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-01,3,-0.032258065,-0.004780156
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-02,4,-0.008333333,-0.012948904
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-03,5,-0.047619048,-0.044624824
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-04,6,0.0088235294,-0.029870683
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-07,7,0.0174927114,0.0449706197
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-08,8,0.0085959885,-0.024804454
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-09,9,-0.056818182,-0.084263134
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-10,10,-0.027108434,-0.025106792
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-16,-10,0.0075376884,-0.005176511
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-19,-9,-0.002493766,-0.044969377
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-20,-8,-0.0075,0.0005404691
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-21,-7,0.1083123426,0.0842418147
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-22,-6,-0.054545455,-0.021051146
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-23,-5,0.0216346154,-0.032980519
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-26,-4,-0.009411765,-0.000196503
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-27,-3,-0.004750594,-0.010807636
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-28,-2,-0.031026253,-0.009279871
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-29,-1,-0.064039409,-0.070879646
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-30,0,0.0394736842,-0.003001927
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-03,1,-0.063291139,0.021110847
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-04,2,0,0.0045160914
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-05,3,-0.067567568,-0.059527098
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-06,4,-0.020289855,0.0468818401
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-09,5,0.050295858,0.0035126737
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-10,6,0.0197183099,-0.000044645
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-11,7,0,-0.044825197
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-12,8,-0.035911602,-0.071338458
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-13,9,0.0257879656,-0.005722915
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-16,10,-0.025139665,-0.035504279
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-06,-10,-0.023916036,-0.022201663
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-07,-9,0.009166226,0.0309462342
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-08,-8,0.0083842795,0.0069063915
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-09,-7,-0.003637623,0.0268070912
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-10,-6,-0.058936022,-0.033659729
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-13,-5,0.0193977462,0.0243043787
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-14,-4,0.0226531352,-0.003754785
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-15,-3,0.0108098529,0.0225570432
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-16,-2,0.021914446,-0.005101524
