Model,permno,uid,evtdate,date,evttime,ret,abret
Market Model,10026,10026-10SEP2024,2024-09-10,2024-09-09,-1,-0.005740181,-0.008785241
Market Model,10026,10026-10SEP2024,2024-09-10,2024-09-10,0,-0.00066849,-0.002023772
Market Model,10026,10026-10SEP2024,2024-09-10,2024-09-11,1,-0.018973486,-0.021896098
Market Model,10026,10026-29MAY2020,2020-05-29,2020-05-28,-1,-0.057076465,-0.050052276
Market Model,10026,10026-29MAY2020,2020-05-29,2020-05-29,0,-0.009395456,-0.012310003
Market Model,10026,10026-29MAY2020,2020-05-29,2020-06-01,1,0.0192801057,0.0172511886
Market Model,10104,10104-02FEB2024,2024-02-02,2024-02-01,-1,0.0342882722,0.0199189121
Market Model,10104,10104-02FEB2024,2024-02-02,2024-02-02,0,0.0022504977,-0.009290099
Market Model,10104,10104-02FEB2024,2024-02-02,2024-02-05,1,0.0051817946,0.010260185
Market Model,10107,10107-02JUN2025,2025-06-02,2025-05-30,,0.0036626842,0.0040674735
Market Model,10107,10107-02JUN2025,2025-06-02,2025-06-02,,0.003497263,-0.000370345
Market Model,10107,10107-02JUN2025,2025-06-02,2025-06-03,,0.0021646427,-0.004516496
Market Model,10107,10107-10AUG2023,2023-08-10,2023-08-09,-1,-0.011715994,-0.005440944
Market Model,10107,10107-10AUG2023,2023-08-10,2023-08-10,0,0.0021723614,-0.000441164
Market Model,10107,10107-10AUG2023,2023-08-10,2023-08-11,1,-0.005945561,-0.007208923
Market Model,10107,10107-14MAY2025,2025-05-14,2025-05-13,,-0.000267106,-0.007721687
Market Model,10107,10107-14MAY2025,2025-05-14,2025-05-14,,0.0084606136,0.0083692324
Market Model,10107,10107-14MAY2025,2025-05-14,2025-05-15,,0.0022519539,-0.000120982
Market Model,10107,10107-20JAN2016,2016-01-20,2016-01-19,-1,-0.008433026,-0.00793841
Market Model,10107,10107-20JAN2016,2016-01-20,2016-01-20,0,0.0045490506,0.0141181469
Market Model,10107,10107-20JAN2016,2016-01-20,2016-01-21,1,-0.006103564,-0.013352504
Market Model,10145,10145-01AUG2014,2014-08-01,2014-07-31,-1,-0.023812055,-0.002992738
Market Model,10145,10145-01AUG2014,2014-08-01,2014-08-01,0,-0.002831319,0.0004175863
Market Model,10145,10145-01AUG2014,2014-08-01,2014-08-04,1,-0.002293328,-0.009936023
Market Model,10145,10145-01JUL2014,2014-07-01,2014-06-30,-1,-0.00332404,-0.004266446
Market Model,10145,10145-01JUL2014,2014-07-01,2014-07-01,0,0.0176438946,0.0096641325
Market Model,10145,10145-01JUL2014,2014-07-01,2014-07-02,1,-0.003277302,-0.003169356
Market Model,10253,10253-07MAR2017,2017-03-07,2017-03-06,-1,-0.059259259,-0.065040326
Market Model,10253,10253-07MAR2017,2017-03-07,2017-03-07,0,-0.047244094,-0.052808619
Market Model,10253,10253-07MAR2017,2017-03-07,2017-03-08,1,0,-0.003832187
Market Model,10302,10302-13MAY2015,2015-05-13,2015-05-12,-1,0.004354711,0.004770829
Market Model,10302,10302-13MAY2015,2015-05-13,2015-05-13,0,-0.002759164,-0.006264867
Market Model,10302,10302-13MAY2015,2015-05-13,2015-05-14,1,0.0387351779,0.020704214
Market Model,10302,10302-26SEP2016,2016-09-26,2016-09-23,-1,-0.009251472,-0.000365462
Market Model,10302,10302-26SEP2016,2016-09-26,2016-09-26,0,-0.008488964,0.0054562683
Market Model,10302,10302-26SEP2016,2016-09-26,2016-09-27,1,0.0154109589,0.0018918365
Market Model,10363,10363-10JUN2020,2020-06-10,2020-06-09,-1,-0.03575419,-0.026005327
Market Model,10363,10363-10JUN2020,2020-06-10,2020-06-10,0,-0.05967555,-0.05282752
Market Model,10363,10363-10JUN2020,2020-06-10,2020-06-11,1,-0.108441158,-0.051436807
Market Model,10382,10382-11MAR2014,2014-03-11,2014-03-10,-1,0.0667634253,0.0677676135
Market Model,10382,10382-11MAR2014,2014-03-11,2014-03-11,0,-0.022675737,-0.016352859
Market Model,10382,10382-11MAR2014,2014-03-11,2014-03-12,1,0.0160092807,0.014805711
Market Model,10382,10382-14JAN2020,2020-01-14,2020-01-13,-1,0.0042694497,-0.006295108
Market Model,10382,10382-14JAN2020,2020-01-14,2020-01-14,0,0.0106282475,0.0106987735
Market Model,10382,10382-14JAN2020,2020-01-14,2020-01-15,1,-0.012152372,-0.015043515
Market Model,10516,10516-01OCT2014,2014-10-01,2014-09-30,-1,-0.003898635,-0.00294252
Market Model,10516,10516-01OCT2014,2014-10-01,2014-10-01,0,-0.01369863,-0.006711506
Market Model,10516,10516-01OCT2014,2014-10-01,2014-10-02,1,0.0025793651,0.0001240014
Market Model,10516,10516-05AUG2020,2020-08-05,2020-08-04,-1,-0.004891684,-0.006774992
Market Model,10516,10516-05AUG2020,2020-08-05,2020-08-05,0,0.0145131086,0.0086692909
Market Model,10516,10516-05AUG2020,2020-08-05,2020-08-06,1,0.0048454084,0.0014165358
Market Model,10516,10516-26AUG2022,2022-08-26,2022-08-25,-1,0.0256092058,0.0162401434
Market Model,10516,10516-26AUG2022,2022-08-26,2022-08-26,0,-0.014849852,-0.001694304
Market Model,10516,10516-26AUG2022,2022-08-26,2022-08-29,1,0.0133988388,0.0141237924
Market Model,10606,10606-14SEP2012,2012-09-14,2012-09-13,-1,0.0196953782,0.0043940687
Market Model,10606,10606-14SEP2012,2012-09-14,2012-09-14,0,0.0260108164,0.021866074
Market Model,10606,10606-14SEP2012,2012-09-14,2012-09-17,1,-0.022841365,-0.016485809
Market Model,10645,10645-24MAR2023,2023-03-24,2023-03-23,-1,0.006360424,0.0056899556
Market Model,10645,10645-24MAR2023,2023-03-24,2023-03-24,0,0.0287921348,0.0269253134
Market Model,10645,10645-24MAR2023,2023-03-24,2023-03-27,1,-0.009556314,-0.010561761
Market Model,10890,10890-01JUN2012,2012-06-01,2012-05-31,-1,-0.006325111,-0.003648628
Market Model,10890,10890-01JUN2012,2012-06-01,2012-06-01,0,-0.052832591,-0.024375904
Market Model,10890,10890-01JUN2012,2012-06-01,2012-06-04,1,-0.025537634,-0.024819141
Market Model,10890,10890-14MAY2018,2018-05-14,2018-05-11,-1,0.0041841004,0.0003514638
Market Model,10890,10890-14MAY2018,2018-05-14,2018-05-14,0,-0.020833333,-0.023366806
Market Model,10890,10890-14MAY2018,2018-05-14,2018-05-15,1,0.0042553191,0.0072896933
Market Model,10909,10909-01NOV2019,2019-11-01,2019-10-31,-1,-0.014390602,-0.01400105
Market Model,10909,10909-01NOV2019,2019-11-01,2019-11-01,0,0.0061084625,-0.003752802
Market Model,10909,10909-01NOV2019,2019-11-01,2019-11-04,1,-0.001036576,-0.006090561
Market Model,10909,10909-17SEP2020,2020-09-17,2020-09-16,-1,0.010041841,0.0134352547
Market Model,10909,10909-17SEP2020,2020-09-17,2020-09-17,0,-0.008837338,-0.002651149
Market Model,10909,10909-17SEP2020,2020-09-17,2020-09-18,1,-0.026887712,-0.020453277
Market Model,10909,10909-23JUN2020,2020-06-23,2020-06-22,-1,-0.027056573,-0.0317326
Market Model,10909,10909-23JUN2020,2020-06-23,2020-06-23,0,-0.002106742,-0.005096268
Market Model,10909,10909-23JUN2020,2020-06-23,2020-06-24,1,-0.033779029,-0.019734901
Market Model,10909,10909-31JUL2019,2019-07-31,2019-07-30,-1,-0.001085924,-0.001591347
Market Model,10909,10909-31JUL2019,2019-07-31,2019-07-31,0,-0.026362277,-0.019323252
Market Model,10909,10909-31JUL2019,2019-07-31,2019-08-01,1,0.0039078856,0.0104601722
Market Model,10966,10966-01MAR2017,2017-03-01,2017-02-28,-1,-0.009478673,-0.004118573
Market Model,10966,10966-01MAR2017,2017-03-01,2017-03-01,0,0.019138756,-0.009736072
Market Model,10966,10966-01MAR2017,2017-03-01,2017-03-02,1,-0.028169014,-0.017737073
Market Model,11154,11154-18NOV2015,2015-11-18,2015-11-17,-1,-0.010912698,-0.011263536
Market Model,11154,11154-18NOV2015,2015-11-18,2015-11-18,0,0.0260782347,0.0214051182
Market Model,11154,11154-18NOV2015,2015-11-18,2015-11-19,1,0.0332355816,0.0329350028
Market Model,11379,11379-23MAR2020,2020-03-23,2020-03-20,-1,0.3744273219,0.4256926033
Market Model,11379,11379-23MAR2020,2020-03-23,2020-03-23,0,0.1215151515,0.1543809723
Market Model,11379,11379-23MAR2020,2020-03-23,2020-03-24,1,0.0105376925,-0.094303141
Market Model,11403,11403-04JAN2014,2014-01-06,2014-01-03,-1,0.011420414,0.0122727335
Market Model,11403,11403-04JAN2014,2014-01-06,2014-01-06,0,0.007057163,0.0117997095
Market Model,11403,11403-04JAN2014,2014-01-06,2014-01-07,1,0.0045550105,-0.001426853
Market Model,11441,11441-27APR2020,2020-04-27,2020-04-24,-1,-0.027845289,-0.027966381
Market Model,11441,11441-27APR2020,2020-04-27,2020-04-27,0,0,0.0002005749
Market Model,11441,11441-27APR2020,2020-04-27,2020-04-28,1,0,-0.002217476
Market Model,11499,11499-24NOV2015,2015-11-24,2015-11-23,-1,-0.02764977,-0.025816955
Market Model,11499,11499-24NOV2015,2015-11-24,2015-11-24,0,0.0177725118,0.0176093054
Market Model,11499,11499-24NOV2015,2015-11-24,2015-11-25,1,-0.002328289,-0.0012213
Market Model,11511,11511-17APR2017,2017-04-17,2017-04-13,-1,0.0071428571,-0.000736256
Market Model,11511,11511-17APR2017,2017-04-17,2017-04-17,0,-0.007092199,-0.007219922
Market Model,11511,11511-17APR2017,2017-04-17,2017-04-18,1,0,-0.005515885
Market Model,11547,11547-30JUN2022,2022-06-30,2022-06-29,-1,0.0257462304,0.0263113254
Market Model,11547,11547-30JUN2022,2022-06-30,2022-06-30,0,-0.0424,-0.03495777
Market Model,11547,11547-30JUN2022,2022-06-30,2022-07-01,1,0.0118003342,0.0003974284
Market Model,11587,11587-15APR2020,2020-04-15,2020-04-14,-1,0.0207368421,0.007903312
Market Model,11587,11587-15APR2020,2020-04-15,2020-04-15,0,-0.057145804,-0.045884804
Market Model,11587,11587-15APR2020,2020-04-15,2020-04-16,1,-0.00859375,-0.010217277
Market Model,11587,11587-18JAN2011,2011-01-18,2011-01-14,-1,-0.002540815,-0.011588538
Market Model,11587,11587-18JAN2011,2011-01-18,2011-01-18,0,0.0072082814,0.0042063371
Market Model,11587,11587-18JAN2011,2011-01-18,2011-01-19,1,-0.028734395,-0.014902996
Market Model,11587,11587-22AUG2023,2023-08-22,2023-08-21,-1,-0.003201905,-0.005569576
Market Model,11587,11587-22AUG2023,2023-08-22,2023-08-22,0,-0.011201483,-0.009111629
Market Model,11587,11587-22AUG2023,2023-08-22,2023-08-23,1,-0.011474147,-0.01588485
Market Model,11587,11587-25MAR2011,2011-03-25,2011-03-24,-1,-0.003733701,-0.016212781
Market Model,11587,11587-25MAR2011,2011-03-25,2011-03-25,0,0.0035170664,-0.002219655
Market Model,11587,11587-25MAR2011,2011-03-25,2011-03-28,1,0.0009192761,0.0044992684
Market Model,11600,11600-07AUG2020,2020-08-07,2020-08-06,-1,-0.076627535,-0.07998832
Market Model,11600,11600-07AUG2020,2020-08-07,2020-08-07,0,0.0485436893,0.0497526893
Market Model,11600,11600-07AUG2020,2020-08-07,2020-08-10,1,0.0008818342,0.000209158
Market Model,11618,11618-11JUL2025,,,,,
Market Model,11636,11636-11JUL2022,2022-07-11,2022-07-08,-1,0.003030303,0.0074688624
Market Model,11636,11636-11JUL2022,2022-07-11,2022-07-11,0,-0.039274924,-0.010825183
Market Model,11636,11636-11JUL2022,2022-07-11,2022-07-12,1,-0.028301887,-0.008833427
Market Model,11803,11803-01MAY2025,2025-05-01,2025-04-30,,-0.028169014,-0.029479324
Market Model,11803,11803-01MAY2025,2025-05-01,2025-05-01,,-0.02173913,-0.028548843
Market Model,11803,11803-01MAY2025,2025-05-01,2025-05-02,,0.0172839506,0.0009484885
Market Model,11803,11803-02JUL2014,2014-07-02,2014-07-01,-1,0.024024024,0.0174509736
Market Model,11803,11803-02JUL2014,2014-07-02,2014-07-02,0,0.0263929619,0.0337499774
Market Model,11803,11803-02JUL2014,2014-07-02,2014-07-03,1,-0.008571429,-0.01243083
Market Model,11803,11803-26MAR2024,2024-03-26,2024-03-25,-1,0.028708134,0.0313765697
Market Model,11803,11803-26MAR2024,2024-03-26,2024-03-26,0,0.0255813953,0.0281309141
Market Model,11803,11803-26MAR2024,2024-03-26,2024-03-27,1,0.052154195,0.041147176
Market Model,11850,11850-01AUG2024,2024-08-01,2024-07-31,-1,0.0035542016,0.000292263
Market Model,11850,11850-01AUG2024,2024-08-01,2024-08-01,0,-0.013829159,-0.013673962
Market Model,11850,11850-01AUG2024,2024-08-01,2024-08-02,1,-0.000598546,0.0001025191
Market Model,11850,11850-01NOV2011,2011-11-01,2011-10-31,-1,-0.041605302,-0.018348167
Market Model,11850,11850-01NOV2011,2011-11-01,2011-11-01,0,-0.027532334,-0.00094817
Market Model,11850,11850-01NOV2011,2011-11-01,2011-11-02,1,0.0188306558,0.0029952008
Market Model,11850,11850-02DEC2020,2020-12-02,2020-12-01,-1,0.0097036454,-0.000409397
Market Model,11850,11850-02DEC2020,2020-12-02,2020-12-02,0,0.0374025974,0.039566388
Market Model,11850,11850-02DEC2020,2020-12-02,2020-12-03,1,0.0067601402,0.008086874
Market Model,11891,11891-05MAY2020,2020-05-05,2020-05-04,-1,-0.015323118,-0.022755757
Market Model,11891,11891-05MAY2020,2020-05-05,2020-05-05,0,-0.034506089,-0.047711806
Market Model,11891,11891-05MAY2020,2020-05-05,2020-05-06,1,-0.025227751,-0.017594066
Market Model,11891,11891-11MAY2020,2020-05-11,2020-05-08,-1,0.044206296,0.0144151171
Market Model,11891,11891-11MAY2020,2020-05-11,2020-05-11,0,-0.060295061,-0.059949881
Market Model,11891,11891-11MAY2020,2020-05-11,2020-05-12,1,-0.055290102,-0.020058811
Market Model,11891,11891-21SEP2022,2022-09-21,2022-09-20,-1,0.0061117579,0.0266172349
Market Model,11891,11891-21SEP2022,2022-09-21,2022-09-21,0,-0.051778999,-0.022671193
Market Model,11891,11891-21SEP2022,2022-09-21,2022-09-22,1,-0.066198902,-0.045855733
Market Model,11896,11896-21JUL2015,2015-07-21,2015-07-20,-1,-0.012999366,-0.013235406
Market Model,11896,11896-21JUL2015,2015-07-21,2015-07-21,0,0.0044972695,0.0078650703
Market Model,11896,11896-21JUL2015,2015-07-21,2015-07-22,1,-0.033258714,-0.032213389
Market Model,11896,11896-29JAN2016,2016-01-29,2016-01-28,-1,0.0054602184,-0.000380553
Market Model,11896,11896-29JAN2016,2016-01-29,2016-01-29,0,0.0364623739,0.0130678609
Market Model,11896,11896-29JAN2016,2016-01-29,2016-02-01,1,0.002994012,0.0016260686
Market Model,12009,12009-01AUG2019,2019-08-01,2019-07-31,-1,0.3120649652,0.3294796382
Market Model,12009,12009-01AUG2019,2019-08-01,2019-08-01,0,0.0229885057,0.0396430532
Market Model,12009,12009-01AUG2019,2019-08-01,2019-08-02,1,-0.015557476,-0.001056618
Market Model,12009,12009-01DEC2022,2022-12-01,2022-11-30,-1,0.0335195531,0.0105719794
Market Model,12009,12009-01DEC2022,2022-12-01,2022-12-01,0,0.0108108108,0.0157441886
Market Model,12009,12009-01DEC2022,2022-12-01,2022-12-02,1,0.0053475936,0.0108137284
Market Model,12009,12009-01FEB2016,2016-02-01,2016-01-29,-1,0.0338461538,0.0153846689
Market Model,12009,12009-01FEB2016,2016-02-01,2016-02-01,0,-0.012896825,-0.006092018
Market Model,12009,12009-01FEB2016,2016-02-01,2016-02-02,1,-0.018090452,0.007688275
Market Model,12009,12009-03APR2014,2014-04-03,2014-04-02,-1,0.0025477707,0.0016288548
Market Model,12009,12009-03APR2014,2014-04-03,2014-04-03,0,0.001270648,0.0097360614
Market Model,12009,12009-03APR2014,2014-04-03,2014-04-04,1,-0.025803723,0.0005073006
Market Model,12009,12009-04JAN2019,2019-01-04,2019-01-03,-1,-0.026066351,-0.019818037
Market Model,12009,12009-04JAN2019,2019-01-04,2019-01-04,0,0.0567721006,0.0502289703
Market Model,12009,12009-04JAN2019,2019-01-04,2019-01-07,1,0.0214888718,0.0205100198
Market Model,12009,12009-08MAR2023,2023-03-08,2023-03-07,-1,-0.026431718,-0.010699514
Market Model,12009,12009-08MAR2023,2023-03-08,2023-03-08,0,0.0045248869,0.0013184157
Market Model,12009,12009-08MAR2023,2023-03-08,2023-03-09,1,-0.018018018,0.0047697715
Market Model,12009,12009-17DEC2014,2014-12-17,2014-12-16,-1,-0.014832536,-0.0018748
Market Model,12009,12009-17DEC2014,2014-12-17,2014-12-17,0,0.0301117047,-0.001031543
Market Model,12009,12009-17DEC2014,2014-12-17,2014-12-18,1,0.0254596888,-0.008822951
Market Model,12009,12009-22NOV2013,2013-11-22,2013-11-21,-1,0.022736668,0.0087578086
Market Model,12009,12009-22NOV2013,2013-11-22,2013-11-22,0,0.0299110752,0.0211887389
Market Model,12009,12009-22NOV2013,2013-11-22,2013-11-25,1,0.0172684458,0.0155167162
Market Model,12009,12009-28JAN2016,2016-01-28,2016-01-27,-1,0.0172228202,0.0336529948
Market Model,12009,12009-28JAN2016,2016-01-28,2016-01-28,0,0.0317460317,0.0330242934
Market Model,12009,12009-28JAN2016,2016-01-28,2016-01-29,1,0.0338461538,0.0154269288
Market Model,12052,12052-01AUG2018,2018-08-01,2018-07-31,-1,0.0178334862,0.0137804264
Market Model,12052,12052-01AUG2018,2018-08-01,2018-08-01,0,-0.018772527,-0.017666272
Market Model,12052,12052-01AUG2018,2018-08-01,2018-08-02,1,-0.005458905,-0.010801794
Market Model,12052,12052-01SEP2014,2014-09-02,2014-08-29,-1,-0.001134614,-0.006487522
Market Model,12052,12052-01SEP2014,2014-09-02,2014-09-02,0,-0.004787018,-0.006451061
Market Model,12052,12052-01SEP2014,2014-09-02,2014-09-03,1,0.0185064406,0.018903823
Market Model,12052,12052-05MAR2014,2014-03-05,2014-03-04,-1,0.0185335865,0.0011197544
Market Model,12052,12052-05MAR2014,2014-03-05,2014-03-05,0,-0.007278537,-0.007387646
Market Model,12052,12052-05MAR2014,2014-03-05,2014-03-06,1,-0.003487124,-0.005159913
Market Model,12052,12052-06FEB2014,2014-02-06,2014-02-05,-1,-0.008025682,-0.005958155
Market Model,12052,12052-06FEB2014,2014-02-06,2014-02-06,0,0.0236650485,0.0109275434
Market Model,12052,12052-06FEB2014,2014-02-06,2014-02-07,1,0.0293420273,0.0154813817
Market Model,12052,12052-22MAR2022,2022-03-22,2022-03-21,-1,0.0253659384,0.0257918777
Market Model,12052,12052-22MAR2022,2022-03-22,2022-03-22,0,0.0074554158,-0.000202431
Market Model,12052,12052-22MAR2022,2022-03-22,2022-03-23,1,0.0078207123,0.0142407512
Market Model,12052,12052-27FEB2014,2014-02-27,2014-02-26,-1,-0.002216681,-0.003609193
Market Model,12052,12052-27FEB2014,2014-02-27,2014-02-27,0,0.0087938536,0.0031690309
Market Model,12052,12052-27FEB2014,2014-02-27,2014-02-28,1,0.0051385575,0.0035395913
Market Model,12052,12052-28MAY2011,2011-05-31,2011-05-27,-1,0.0150997151,0.0100071552
Market Model,12052,12052-28MAY2011,2011-05-31,2011-05-31,0,0.0415380298,0.0317282157
Market Model,12052,12052-28MAY2011,2011-05-31,2011-06-01,1,-0.032605767,-0.01297642
Market Model,12052,12052-30MAR2017,2017-03-30,2017-03-29,-1,-0.000796009,-0.003439409
Market Model,12052,12052-30MAR2017,2017-03-30,2017-03-30,0,0.0026023687,-0.001570955
Market Model,12052,12052-30MAR2017,2017-03-30,2017-03-31,1,-0.008369531,-0.008123075
Market Model,12060,12060-23JUN2023,2023-06-23,2023-06-22,-1,-0.002189434,-0.008420676
Market Model,12060,12060-23JUN2023,2023-06-23,2023-06-23,0,-0.009921771,-0.006042517
Market Model,12060,12060-23JUN2023,2023-06-23,2023-06-26,1,0.0064559645,0.0071974782
Market Model,12072,12072-08JUL2013,2013-07-08,2013-07-05,-1,0.0191860465,0.0076214749
Market Model,12072,12072-08JUL2013,2013-07-08,2013-07-08,0,0.0091272105,0.0027671664
Market Model,12072,12072-08JUL2013,2013-07-08,2013-07-09,1,0.0186546071,0.0103204319
Market Model,12076,12076-01APR2019,2019-04-01,2019-03-29,-1,-0.019140484,-0.021406512
Market Model,12076,12076-01APR2019,2019-04-01,2019-04-01,0,0.0327687776,0.0250940896
Market Model,12076,12076-01APR2019,2019-04-01,2019-04-02,1,-0.01426025,-0.009280714
Market Model,12076,12076-25MAR2019,2019-03-25,2019-03-22,-1,-0.030414071,-0.004124538
Market Model,12076,12076-25MAR2019,2019-03-25,2019-03-25,0,-0.009070295,-0.004904554
Market Model,12076,12076-25MAR2019,2019-03-25,2019-03-26,1,0.0129672006,0.0086799834
Market Model,12089,12089-03MAR2015,2015-03-03,2015-03-02,-1,-0.014335146,-0.0242669
Market Model,12089,12089-03MAR2015,2015-03-03,2015-03-03,0,-0.009027081,-0.006997462
Market Model,12089,12089-03MAR2015,2015-03-03,2015-03-04,1,0.0010121457,0.002813929
Market Model,12348,12348-28MAY2014,2014-05-28,2014-05-27,-1,0.008974359,0.0030653801
Market Model,12348,12348-28MAY2014,2014-05-28,2014-05-28,0,0.0108005083,0.0122008484
Market Model,12348,12348-28MAY2014,2014-05-28,2014-05-29,1,-0.003771213,-0.008416853
Market Model,12360,12360-08MAY2024,2024-05-08,2024-05-07,-1,-0.060301508,-0.053597506
Market Model,12360,12360-08MAY2024,2024-05-08,2024-05-08,0,-0.101604278,-0.090607404
Market Model,12360,12360-08MAY2024,2024-05-08,2024-05-09,1,0.0238095238,0.0161017418
Market Model,12360,12360-20SEP2011,2011-09-20,2011-09-19,-1,-0.058333333,-0.047162588
Market Model,12360,12360-20SEP2011,2011-09-20,2011-09-20,0,-0.015929204,-0.009471217
Market Model,12360,12360-20SEP2011,2011-09-20,2011-09-21,1,-0.235611511,-0.207597016
Market Model,12369,12369-04MAR2019,2019-03-04,2019-03-01,-1,0.001266464,-0.0049627
Market Model,12369,12369-04MAR2019,2019-03-04,2019-03-04,0,-0.007083228,-0.002643211
Market Model,12369,12369-04MAR2019,2019-03-04,2019-03-05,1,0.0007643312,0.0022789278
Market Model,12369,12369-07DEC2023,2023-12-07,2023-12-06,-1,0.0070379437,0.0121361503
Market Model,12369,12369-07DEC2023,2023-12-07,2023-12-07,0,0.0182315406,0.0089381855
Market Model,12369,12369-07DEC2023,2023-12-07,2023-12-08,1,0.0071620412,0.0022694116
Market Model,12369,12369-07NOV2014,2014-11-07,2014-11-06,-1,0.0208265539,0.01612858
Market Model,12369,12369-07NOV2014,2014-11-07,2014-11-07,0,0.0070130698,0.0066512782
Market Model,12369,12369-07NOV2014,2014-11-07,2014-11-10,1,-0.014878126,-0.017841627
Market Model,12369,12369-19SEP2024,2024-09-19,2024-09-18,-1,0.023989899,0.0249160271
Market Model,12369,12369-19SEP2024,2024-09-19,2024-09-19,0,-0.00082203,-0.01677201
Market Model,12369,12369-19SEP2024,2024-09-19,2024-09-20,1,0.0053475936,0.0064408119
Market Model,12369,12369-23MAY2019,2019-05-23,2019-05-22,-1,-0.042553191,-0.040880701
Market Model,12369,12369-23MAY2019,2019-05-23,2019-05-23,0,-0.011814346,-0.000669251
Market Model,12369,12369-23MAY2019,2019-05-23,2019-05-24,1,-0.000284657,-0.004764476
Market Model,12369,12369-25MAR2021,2021-03-25,2021-03-24,-1,-0.006232194,-0.000698072
Market Model,12369,12369-25MAR2021,2021-03-25,2021-03-25,0,0.0141551693,0.0060877788
Market Model,12369,12369-25MAR2021,2021-03-25,2021-03-26,1,-0.001413428,-0.016862127
Market Model,12374,12374-19SEP2014,2014-09-19,2014-09-18,-1,-0.00198939,-0.010962428
Market Model,12374,12374-19SEP2014,2014-09-19,2014-09-19,0,-0.023255814,-0.020618432
Market Model,12374,12374-19SEP2014,2014-09-19,2014-09-22,1,-0.012244898,0.0038810601
Market Model,12486,12486-11JAN2016,2016-01-11,2016-01-08,-1,-0.045714286,-0.04822104
Market Model,12486,12486-11JAN2016,2016-01-11,2016-01-11,0,-0.011976048,-0.014966469
Market Model,12486,12486-11JAN2016,2016-01-11,2016-01-12,1,0.0121212121,0.0087714964
Market Model,12486,12486-27FEB2015,2015-02-27,2015-02-26,-1,0,0.0028704076
Market Model,12486,12486-27FEB2015,2015-02-27,2015-02-27,0,0.0492957746,0.0543828195
Market Model,12486,12486-27FEB2015,2015-02-27,2015-03-02,1,0.067114094,0.0644429084
Market Model,12503,12503-12SEP2019,2019-09-12,2019-09-11,-1,0.0531803962,0.03874979
Market Model,12503,12503-12SEP2019,2019-09-12,2019-09-12,0,-0.04290429,-0.046016674
Market Model,12503,12503-12SEP2019,2019-09-12,2019-09-13,1,0.0189655172,0.0200321696
Market Model,12570,12570-08JAN2025,2025-01-08,2025-01-07,,0.0011162272,0.0187910109
Market Model,12570,12570-08JAN2025,2025-01-08,2025-01-08,,-0.003902439,-0.005245947
Market Model,12570,12570-08JAN2025,2025-01-08,2025-01-10,,-0.027074297,-0.003902038
Market Model,12570,12570-10OCT2016,2016-10-10,2016-10-07,-1,-0.017616295,-0.006505717
Market Model,12570,12570-10OCT2016,2016-10-10,2016-10-10,0,-0.022695433,-0.030616195
Market Model,12570,12570-10OCT2016,2016-10-10,2016-10-11,1,-0.017775229,0.0127896079
Market Model,12570,12570-30JUN2020,2020-06-30,2020-06-29,-1,0.0260105448,0.0098845196
Market Model,12570,12570-30JUN2020,2020-06-30,2020-06-30,0,0.0061664954,-0.010805926
Market Model,12570,12570-30JUN2020,2020-06-30,2020-07-01,1,-0.028600613,-0.031426132
Market Model,12583,12583-09JUL2025,,,,,
Market Model,12622,12622-01JUL2025,,,,,
Market Model,12623,12623-04SEP2013,2013-09-04,2013-09-03,-1,0.0042640556,-0.001755966
Market Model,12623,12623-04SEP2013,2013-09-04,2013-09-04,0,0.010221733,0.0006721982
Market Model,12623,12623-04SEP2013,2013-09-04,2013-09-05,1,-0.001712329,-0.00515676
Market Model,12639,12639-03JUN2021,2021-06-03,2021-06-02,-1,0.0646041856,0.0632605086
Market Model,12639,12639-03JUN2021,2021-06-03,2021-06-03,0,0.0023504274,0.0081024252
Market Model,12639,12639-03JUN2021,2021-06-03,2021-06-04,1,0.033894692,0.0240362051
Market Model,12640,12640-02APR2012,2012-04-02,2012-03-30,-1,-0.001290323,-0.003947415
Market Model,12640,12640-02APR2012,2012-04-02,2012-04-02,0,0.019379845,0.012311041
Market Model,12640,12640-02APR2012,2012-04-02,2012-04-03,1,-0.012674271,-0.009860841
Market Model,12660,12660-01MAR2020,2020-03-02,2020-02-28,-1,0.0181818182,0.026564524
Market Model,12660,12660-01MAR2020,2020-03-02,2020-03-02,0,0.0178571429,-0.056588379
Market Model,12660,12660-01MAR2020,2020-03-02,2020-03-03,1,-0.029239766,0.0117870058
Market Model,12681,12681-01MAY2018,2018-05-01,2018-04-30,-1,0.0044971382,0.0129571893
Market Model,12681,12681-01MAY2018,2018-05-01,2018-05-01,0,0.0040700041,0.0046029933
Market Model,12681,12681-01MAY2018,2018-05-01,2018-05-02,1,0.0243210377,0.0313602003
Market Model,12797,12797-10NOV2017,,,,,
Market Model,12873,12873-13JAN2017,2017-01-13,2017-01-12,-1,0.0092514718,0.014059068
Market Model,12873,12873-13JAN2017,2017-01-13,2017-01-13,0,0.0633333333,0.0592274472
Market Model,12873,12873-13JAN2017,2017-01-13,2017-01-17,1,-0.000783699,0.0068943406
Market Model,12894,12894-02FEB2016,2016-02-02,2016-02-01,-1,0.012195122,0.0196634858
Market Model,12894,12894-02FEB2016,2016-02-02,2016-02-02,0,-0.104417671,-0.044935072
Market Model,12894,12894-02FEB2016,2016-02-02,2016-02-03,1,0.0313901345,0.0255895609
Market Model,12894,12894-07MAR2016,2016-03-07,2016-03-04,-1,0.0613496933,0.0568759796
