Model,permno,uid,evtdate,date,evttime,ret,abret
Market Model,13452,13452-28JUN2015,2015-06-29,2015-07-02,3,-0.004820937,-0.002515258
Market Model,13527,13527-06JAN2022,2022-01-06,2022-01-03,-3,0.0039634588,-0.006075858
Market Model,13527,13527-06JAN2022,2022-01-06,2022-01-04,-2,-0.018391026,-0.013709646
Market Model,13527,13527-06JAN2022,2022-01-06,2022-01-05,-1,-0.063220364,-0.028948898
Market Model,13527,13527-06JAN2022,2022-01-06,2022-01-06,0,0.009947644,0.0106142883
Market Model,13527,13527-06JAN2022,2022-01-06,2022-01-07,1,-0.034681182,-0.026728536
Market Model,13527,13527-06JAN2022,2022-01-06,2022-01-10,2,-0.03479942,-0.032051061
Market Model,13527,13527-06JAN2022,2022-01-06,2022-01-11,3,0.007733823,-0.007658474
Market Model,13543,13543-18DEC2014,2014-12-18,2014-12-15,-3,0.0029799915,0.010859108
Market Model,13543,13543-18DEC2014,2014-12-18,2014-12-16,-2,-0.002971138,0.005945346
Market Model,13543,13543-18DEC2014,2014-12-18,2014-12-17,-1,0.0315027671,0.0149173115
Market Model,13543,13543-18DEC2014,2014-12-18,2014-12-18,0,0.0115559224,-0.006844926
Market Model,13543,13543-18DEC2014,2014-12-18,2014-12-19,1,-0.012647899,-0.014450874
Market Model,13543,13543-18DEC2014,2014-12-18,2014-12-22,2,-0.000413223,-0.001611068
Market Model,13543,13543-18DEC2014,2014-12-18,2014-12-23,3,-0.010748243,-0.010562932
Market Model,13548,13548-24APR2020,2020-04-24,2020-04-21,-3,-0.025755879,-0.011427077
Market Model,13548,13548-24APR2020,2020-04-24,2020-04-22,-2,0.0609195402,0.0501660412
Market Model,13548,13548-24APR2020,2020-04-24,2020-04-23,-1,0.0173347779,0.0167535455
Market Model,13548,13548-24APR2020,2020-04-24,2020-04-24,0,0,-0.006712462
Market Model,13548,13548-24APR2020,2020-04-24,2020-04-27,1,0.1139510117,0.1058915376
Market Model,13548,13548-24APR2020,2020-04-24,2020-04-28,2,0.0822179732,0.0842843171
Market Model,13548,13548-24APR2020,2020-04-24,2020-04-29,3,0.195229682,0.1816428118
Market Model,13548,13548-27APR2020,2020-04-27,2020-04-22,-3,0.0609195402,0.0493777383
Market Model,13548,13548-27APR2020,2020-04-27,2020-04-23,-2,0.0173347779,0.0172453083
Market Model,13548,13548-27APR2020,2020-04-27,2020-04-24,-1,0,-0.006992245
Market Model,13548,13548-27APR2020,2020-04-27,2020-04-27,0,0.1139510117,0.1054422476
Market Model,13548,13548-27APR2020,2020-04-27,2020-04-28,1,0.0822179732,0.0851092476
Market Model,13548,13548-27APR2020,2020-04-27,2020-04-29,2,0.195229682,0.1804979611
Market Model,13548,13548-27APR2020,2020-04-27,2020-04-30,3,-0.109386548,-0.10267783
Market Model,13586,13586-07NOV2017,2017-11-07,2017-11-02,-3,0.0096736933,0.0095403016
Market Model,13586,13586-07NOV2017,2017-11-07,2017-11-03,-2,-0.008151008,-0.010816579
Market Model,13586,13586-07NOV2017,2017-11-07,2017-11-06,-1,0.0017301038,0.0015967121
Market Model,13586,13586-07NOV2017,2017-11-07,2017-11-07,0,-0.007772021,-0.005271946
Market Model,13586,13586-07NOV2017,2017-11-07,2017-11-08,1,0.0033362344,0.0025951197
Market Model,13586,13586-07NOV2017,2017-11-07,2017-11-09,2,-0.014457135,-0.009830029
Market Model,13586,13586-07NOV2017,2017-11-07,2017-11-10,3,-0.001760305,-0.001387261
Market Model,13586,13586-30AUG2022,2022-08-30,2022-08-25,-3,0.0198578595,0.00905069
Market Model,13586,13586-30AUG2022,2022-08-30,2022-08-26,-2,-0.053494569,-0.022606787
Market Model,13586,13586-30AUG2022,2022-08-30,2022-08-29,-1,-0.023819835,-0.015942131
Market Model,13586,13586-30AUG2022,2022-08-30,2022-08-30,0,0.0046583851,0.0159962516
Market Model,13586,13586-30AUG2022,2022-08-30,2022-08-31,1,-0.017443144,-0.009219423
Market Model,13586,13586-30AUG2022,2022-08-30,2022-09-01,2,-0.007191011,-0.005455094
Market Model,13586,13586-30AUG2022,2022-08-30,2022-09-02,3,-0.006111363,0.0041884554
Market Model,13599,13599-08MAR2019,2019-03-08,2019-03-05,-3,-0.004149378,-0.007440784
Market Model,13599,13599-08MAR2019,2019-03-08,2019-03-06,-2,-0.00625,-0.00125865
Market Model,13599,13599-08MAR2019,2019-03-08,2019-03-07,-1,-0.018169113,-0.013428755
Market Model,13599,13599-08MAR2019,2019-03-08,2019-03-08,0,0.006405694,0.0036162723
Market Model,13599,13599-08MAR2019,2019-03-08,2019-03-11,1,0.0233380481,-0.000911243
Market Model,13599,13599-08MAR2019,2019-03-08,2019-03-12,2,0,-0.008687748
Market Model,13599,13599-08MAR2019,2019-03-08,2019-03-13,3,-0.020041465,-0.034125555
Market Model,13599,13599-11MAR2019,2019-03-11,2019-03-06,-3,-0.00625,-0.001412877
Market Model,13599,13599-11MAR2019,2019-03-11,2019-03-07,-2,-0.018169113,-0.013581878
Market Model,13599,13599-11MAR2019,2019-03-11,2019-03-08,-1,0.006405694,0.0034962552
Market Model,13599,13599-11MAR2019,2019-03-11,2019-03-11,0,0.0233380481,-0.000936908
Market Model,13599,13599-11MAR2019,2019-03-11,2019-03-12,1,0,-0.008781832
Market Model,13599,13599-11MAR2019,2019-03-11,2019-03-13,2,-0.020041465,-0.034195913
Market Model,13599,13599-11MAR2019,2019-03-11,2019-03-14,3,0.0169252468,0.0125164735
Market Model,13604,13604-01FEB2020,2020-02-03,2020-01-29,-3,0.0030521038,0.0063311647
Market Model,13604,13604-01FEB2020,2020-02-03,2020-01-30,-2,0.0026081287,0.0012602786
Market Model,13604,13604-01FEB2020,2020-02-03,2020-01-31,-1,-0.0782571,-0.058218339
Market Model,13604,13604-01FEB2020,2020-02-03,2020-02-03,0,0.0103480715,0.0038592093
Market Model,13604,13604-01FEB2020,2020-02-03,2020-02-04,1,-0.008379888,-0.022374628
Market Model,13604,13604-01FEB2020,2020-02-03,2020-02-05,2,0.0396713615,0.0318458362
Market Model,13604,13604-01FEB2020,2020-02-03,2020-02-06,3,-0.024610522,-0.02523863
Market Model,13604,13604-01FEB2024,2024-02-01,2024-01-29,-3,0.0029944602,-0.005517305
Market Model,13604,13604-01FEB2024,2024-02-01,2024-01-30,-2,0.0026869682,0.004721863
Market Model,13604,13604-01FEB2024,2024-02-01,2024-01-31,-1,-0.025457794,-0.006096243
Market Model,13604,13604-01FEB2024,2024-02-01,2024-02-01,0,0.0044301864,-0.008171101
Market Model,13604,13604-01FEB2024,2024-02-01,2024-02-02,1,-0.003193916,-0.013212348
Market Model,13604,13604-01FEB2024,2024-02-01,2024-02-05,2,-0.021971315,-0.01681547
Market Model,13604,13604-01FEB2024,2024-02-01,2024-02-06,3,0.0028081123,0.0005382477
Market Model,13604,13604-19JAN2023,2023-01-19,2023-01-13,-3,-0.003238866,-0.006714334
Market Model,13604,13604-19JAN2023,2023-01-19,2023-01-17,-2,-0.01056052,-0.00701478
Market Model,13604,13604-19JAN2023,2023-01-19,2023-01-18,-1,-0.016912972,0.0016625391
Market Model,13604,13604-19JAN2023,2023-01-19,2023-01-19,0,-0.017036913,-0.006031141
Market Model,13604,13604-19JAN2023,2023-01-19,2023-01-20,1,0.0093457944,-0.010366214
Market Model,13604,13604-19JAN2023,2023-01-19,2023-01-23,2,0.0079124579,-0.004558931
Market Model,13604,13604-19JAN2023,2023-01-19,2023-01-24,3,-0.014865542,-0.011539215
Market Model,13604,13604-26JUL2019,2019-07-26,2019-07-23,-3,0.0153961697,0.010600698
Market Model,13604,13604-26JUL2019,2019-07-26,2019-07-24,-2,0.0012943787,-0.003645024
Market Model,13604,13604-26JUL2019,2019-07-26,2019-07-25,-1,-0.005540166,-0.001196017
Market Model,13604,13604-26JUL2019,2019-07-26,2019-07-26,0,0.0116991643,0.0056083133
Market Model,13604,13604-26JUL2019,2019-07-26,2019-07-29,1,0.0130323054,0.0151455233
Market Model,13604,13604-26JUL2019,2019-07-26,2019-07-30,2,-0.149483602,-0.148449867
Market Model,13604,13604-26JUL2019,2019-07-26,2019-07-31,3,-0.040264167,-0.032537639
Market Model,13628,13628-15FEB2023,2023-02-15,2023-02-10,-3,-0.015387047,-0.0170709
Market Model,13628,13628-15FEB2023,2023-02-15,2023-02-13,-2,0.0074926412,-0.008902476
Market Model,13628,13628-15FEB2023,2023-02-15,2023-02-14,-1,0.0068525896,0.0051687372
Market Model,13628,13628-15FEB2023,2023-02-15,2023-02-15,0,0.0073335444,0.0001690248
Market Model,13628,13628-15FEB2023,2023-02-15,2023-02-16,1,-0.016655319,0.0031508132
Market Model,13628,13628-15FEB2023,2023-02-15,2023-02-17,2,-0.010386152,-0.006300881
Market Model,13628,13628-15FEB2023,2023-02-15,2023-02-21,3,-0.02088267,0.0103174809
Market Model,13643,13643-01JUL2023,2023-07-03,2023-06-28,-3,-0.031111111,-0.033368052
Market Model,13643,13643-01JUL2023,2023-07-03,2023-06-29,-2,0.0247706422,0.0165792662
Market Model,13643,13643-01JUL2023,2023-07-03,2023-06-30,-1,-0.009847807,-0.028171145
Market Model,13643,13643-01JUL2023,2023-07-03,2023-07-03,0,0.0126582278,0.0086643792
Market Model,13643,13643-01JUL2023,2023-07-03,2023-07-05,1,-0.017857143,-0.015482329
Market Model,13643,13643-01JUL2023,2023-07-03,2023-07-06,2,0.04,0.0517830644
Market Model,13643,13643-01JUL2023,2023-07-03,2023-07-07,3,-0.012237762,-0.012178826
Market Model,13643,13643-30OCT2020,2020-10-30,2020-10-27,-3,0.0027739251,0.008794959
Market Model,13643,13643-30OCT2020,2020-10-30,2020-10-28,-2,-0.005532503,0.0341596405
Market Model,13643,13643-30OCT2020,2020-10-30,2020-10-29,-1,0.0062586926,-0.002075355
Market Model,13643,13643-30OCT2020,2020-10-30,2020-10-30,0,-0.039737388,-0.020839001
Market Model,13643,13643-30OCT2020,2020-10-30,2020-11-02,1,0.0262684419,0.0175121861
Market Model,13643,13643-30OCT2020,2020-10-30,2020-11-03,2,0.0213884993,0.0046102862
Market Model,13643,13643-30OCT2020,2020-10-30,2020-11-04,3,-0.022657055,-0.042812934
Market Model,13656,13656-17OCT2019,2019-10-17,2019-10-14,-3,0.0110497238,0.0092617317
Market Model,13656,13656-17OCT2019,2019-10-17,2019-10-15,-2,-0.008196721,-0.01144305
Market Model,13656,13656-17OCT2019,2019-10-17,2019-10-16,-1,0,-0.001715678
Market Model,13656,13656-17OCT2019,2019-10-17,2019-10-17,0,0.0027548209,0.0003039484
Market Model,13656,13656-17OCT2019,2019-10-17,2019-10-18,1,-0.002747253,-0.004161621
Market Model,13656,13656-17OCT2019,2019-10-17,2019-10-21,2,-0.002754821,-0.005615474
Market Model,13656,13656-17OCT2019,2019-10-17,2019-10-22,3,-0.019337017,-0.020932171
Market Model,13656,13656-18JAN2017,2017-01-18,2017-01-12,-3,-0.012658228,-0.007688907
Market Model,13656,13656-18JAN2017,2017-01-18,2017-01-13,-2,-0.012820513,-0.012499277
Market Model,13656,13656-18JAN2017,2017-01-18,2017-01-17,-1,0.038961039,0.0454272
Market Model,13656,13656-18JAN2017,2017-01-18,2017-01-18,0,0.025,0.0257151416
Market Model,13656,13656-18JAN2017,2017-01-18,2017-01-19,1,-0.036585366,-0.030985797
Market Model,13656,13656-18JAN2017,2017-01-18,2017-01-20,2,-0.025316456,-0.025310344
Market Model,13656,13656-18JAN2017,2017-01-18,2017-01-23,3,-0.012987013,-0.008096474
Market Model,13687,13687-08OCT2017,2017-10-09,2017-10-04,-3,0.0200673401,0.009759531
Market Model,13687,13687-08OCT2017,2017-10-09,2017-10-05,-2,-0.005941378,-0.020425164
Market Model,13687,13687-08OCT2017,2017-10-09,2017-10-06,-1,0.0155399123,0.0063178572
Market Model,13687,13687-08OCT2017,2017-10-09,2017-10-09,0,-0.049568402,-0.057537664
Market Model,13687,13687-08OCT2017,2017-10-09,2017-10-10,1,0.0210540801,0.0091593998
Market Model,13687,13687-08OCT2017,2017-10-09,2017-10-11,2,0.0411051213,0.0298785973
Market Model,13687,13687-08OCT2017,2017-10-09,2017-10-12,3,-0.000647249,-0.009034109
Market Model,13721,13721-01JUL2021,2021-07-01,2021-06-28,-3,0.0001770225,-0.001154401
Market Model,13721,13721-01JUL2021,2021-07-01,2021-06-29,-2,-0.00619469,-0.006245402
Market Model,13721,13721-01JUL2021,2021-07-01,2021-06-30,-1,0.0030276046,0.0025926791
Market Model,13721,13721-01JUL2021,2021-07-01,2021-07-01,0,0.0143821023,0.011577861
Market Model,13721,13721-01JUL2021,2021-07-01,2021-07-02,1,0.007964292,0.004391624
Market Model,13721,13721-01JUL2021,2021-07-01,2021-07-06,2,0.0048623774,0.0066046608
Market Model,13721,13721-01JUL2021,2021-07-01,2021-07-07,3,0.0088136179,0.0081225501
Market Model,13721,13721-14SEP2022,2022-09-14,2022-09-09,-3,0.0064047822,0.0003467275
Market Model,13721,13721-14SEP2022,2022-09-14,2022-09-12,-2,0.0057983312,0.001339809
Market Model,13721,13721-14SEP2022,2022-09-14,2022-09-13,-1,-0.026082677,-0.016252042
Market Model,13721,13721-14SEP2022,2022-09-14,2022-09-14,0,0.0073630261,0.004584013
Market Model,13721,13721-14SEP2022,2022-09-14,2022-09-15,1,0.0212110355,0.022377536
Market Model,13721,13721-14SEP2022,2022-09-14,2022-09-16,2,0.0108764297,0.011882977
Market Model,13721,13721-14SEP2022,2022-09-14,2022-09-19,3,-0.009718173,-0.013243635
Market Model,13788,13788-01JUN2015,2015-06-01,2015-05-27,-3,0.031282586,0.0203557482
Market Model,13788,13788-01JUN2015,2015-06-01,2015-05-28,-2,-0.006875632,-0.00759864
Market Model,13788,13788-01JUN2015,2015-06-01,2015-05-29,-1,0.0134392181,0.0171864591
Market Model,13788,13788-01JUN2015,2015-06-01,2015-06-01,0,0.0002009243,-0.003340285
Market Model,13788,13788-01JUN2015,2015-06-01,2015-06-02,1,-0.004017678,-0.005712479
Market Model,13788,13788-01JUN2015,2015-06-01,2015-06-03,2,-0.000605083,-0.006284237
Market Model,13788,13788-01JUN2015,2015-06-01,2015-06-04,3,-0.013118063,-0.006455442
Market Model,13818,13818-05JAN2017,2017-01-05,2016-12-30,-3,-0.00428465,-0.002581976
Market Model,13818,13818-05JAN2017,2017-01-05,2017-01-03,-2,0.0048643592,-0.002571371
Market Model,13818,13818-05JAN2017,2017-01-05,2017-01-04,-1,-0.000186185,-0.007351148
Market Model,13818,13818-05JAN2017,2017-01-05,2017-01-05,0,-0.002048417,-0.002444192
Market Model,13818,13818-05JAN2017,2017-01-05,2017-01-06,1,-0.005971263,-0.009751632
Market Model,13818,13818-05JAN2017,2017-01-05,2017-01-09,2,-0.000375446,0.0003118499
Market Model,13818,13818-05JAN2017,2017-01-05,2017-01-10,3,-0.004694836,-0.00759521
Market Model,13856,13856-21AUG2020,2020-08-21,2020-08-18,-3,0.0013776102,-0.000864478
Market Model,13856,13856-21AUG2020,2020-08-21,2020-08-19,-2,-0.012019405,-0.008660153
Market Model,13856,13856-21AUG2020,2020-08-21,2020-08-20,-1,0.0019787468,-0.000997943
Market Model,13856,13856-21AUG2020,2020-08-21,2020-08-21,0,-0.001901697,-0.004419261
Market Model,13856,13856-21AUG2020,2020-08-21,2020-08-24,1,0.0086472226,0.0000691933
Market Model,13856,13856-21AUG2020,2020-08-21,2020-08-25,2,-0.002470212,-0.005814203
Market Model,13856,13856-21AUG2020,2020-08-21,2020-08-26,3,0.0085214858,-0.000791145
Market Model,13856,13856-25FEB2014,2014-02-25,2014-02-20,-3,0.0118028534,0.0073668569
Market Model,13856,13856-25FEB2014,2014-02-25,2014-02-21,-2,0.0026919626,0.0040071069
Market Model,13856,13856-25FEB2014,2014-02-25,2014-02-24,-1,0.0084377397,0.0044330788
Market Model,13856,13856-25FEB2014,2014-02-25,2014-02-25,0,0.0044371197,0.0058241532
Market Model,13856,13856-25FEB2014,2014-02-25,2014-02-26,1,-0.007320459,-0.007586879
Market Model,13856,13856-25FEB2014,2014-02-25,2014-02-27,2,0.0053401144,0.0021262353
Market Model,13856,13856-25FEB2014,2014-02-25,2014-02-28,3,0.0126470216,0.0122368237
Market Model,13856,13856-28OCT2024,2024-10-28,2024-10-23,-3,-0.008143603,-0.008999416
Market Model,13856,13856-28OCT2024,2024-10-28,2024-10-24,-2,-0.004567794,-0.004476162
Market Model,13856,13856-28OCT2024,2024-10-28,2024-10-25,-1,-0.002149164,-0.002335749
Market Model,13856,13856-28OCT2024,2024-10-28,2024-10-28,0,-0.011351068,-0.011191761
Market Model,13856,13856-28OCT2024,2024-10-28,2024-10-29,1,-0.013777673,-0.013791312
Market Model,13856,13856-28OCT2024,2024-10-28,2024-10-30,2,-0.007701493,-0.008068544
Market Model,13856,13856-28OCT2024,2024-10-28,2024-10-31,3,-0.000782143,-0.002262067
Market Model,13856,13856-29OCT2024,2024-10-29,2024-10-24,-3,-0.004567794,-0.004569829
Market Model,13856,13856-29OCT2024,2024-10-29,2024-10-25,-2,-0.002149164,-0.002378727
Market Model,13856,13856-29OCT2024,2024-10-29,2024-10-28,-1,-0.011351068,-0.011297758
Market Model,13856,13856-29OCT2024,2024-10-29,2024-10-29,0,-0.013777673,-0.0138658
Market Model,13856,13856-29OCT2024,2024-10-29,2024-10-30,1,-0.007701493,-0.008078641
Market Model,13856,13856-29OCT2024,2024-10-29,2024-10-31,2,-0.000782143,-0.002069405
Market Model,13856,13856-29OCT2024,2024-10-29,2024-11-01,3,-0.002950385,-0.002841731
Market Model,13863,13863-07DEC2022,2022-12-07,2022-12-02,-3,0.0183066362,-0.003798446
Market Model,13863,13863-07DEC2022,2022-12-07,2022-12-05,-2,0.1505617978,0.1411627422
Market Model,13863,13863-07DEC2022,2022-12-07,2022-12-06,-1,0.0546875,0.0419482002
Market Model,13863,13863-07DEC2022,2022-12-07,2022-12-07,0,0.112962963,0.0919058002
Market Model,13863,13863-07DEC2022,2022-12-07,2022-12-08,1,-0.004991681,-0.032598342
Market Model,13863,13863-07DEC2022,2022-12-07,2022-12-09,2,0.0735785953,0.0561891517
Market Model,13863,13863-07DEC2022,2022-12-07,2022-12-12,3,0.0404984424,0.0086346071
Market Model,13911,13911-12AUG2021,2021-08-12,2021-08-09,-3,-0.005221722,-0.007275217
Market Model,13911,13911-12AUG2021,2021-08-12,2021-08-10,-2,-0.001090204,-0.003656112
Market Model,13911,13911-12AUG2021,2021-08-12,2021-08-11,-1,-0.01147985,-0.015241386
Market Model,13911,13911-12AUG2021,2021-08-12,2021-08-12,0,0.0069515437,0.0028483992
Market Model,13911,13911-12AUG2021,2021-08-12,2021-08-13,1,0.0076751269,0.0054508277
Market Model,13911,13911-12AUG2021,2021-08-12,2021-08-16,2,0.028814379,0.02701709
Market Model,13911,13911-12AUG2021,2021-08-12,2021-08-17,3,0.0068549493,0.0116336185
Market Model,13917,13917-15NOV2023,2023-11-15,2023-11-10,-3,0.0262850467,0.0028029189
Market Model,13917,13917-15NOV2023,2023-11-15,2023-11-13,-2,-0.024473534,-0.024884227
Market Model,13917,13917-15NOV2023,2023-11-15,2023-11-14,-1,0.057176196,0.0233568667
Market Model,13917,13917-15NOV2023,2023-11-15,2023-11-15,0,-0.008830022,-0.012686448
Market Model,13917,13917-15NOV2023,2023-11-15,2023-11-16,1,-0.017260579,-0.016772385
Market Model,13917,13917-15NOV2023,2023-11-15,2023-11-17,2,0.0084985836,0.0035934556
Market Model,13917,13917-15NOV2023,2023-11-15,2023-11-20,3,0,-0.012096225
Market Model,13928,13928-01NOV2011,2011-11-01,2011-10-27,-3,0.0133537349,-0.021164476
Market Model,13928,13928-01NOV2011,2011-11-01,2011-10-28,-2,-0.015236788,-0.01441144
Market Model,13928,13928-01NOV2011,2011-11-01,2011-10-31,-1,-0.02913298,-0.003686277
Market Model,13928,13928-01NOV2011,2011-11-01,2011-11-01,0,-0.024838478,0.0041822928
Market Model,13928,13928-01NOV2011,2011-11-01,2011-11-02,1,0.0173733804,0.0008247877
Market Model,13928,13928-01NOV2011,2011-11-01,2011-11-03,2,0.020260492,0.0013291875
Market Model,13928,13928-01NOV2011,2011-11-01,2011-11-04,3,0.0029787234,0.0088673337
Market Model,13928,13928-01SEP2015,2015-09-01,2015-08-27,-3,0.0566689703,0.0316004253
Market Model,13928,13928-01SEP2015,2015-09-01,2015-08-28,-2,0.0207107042,0.018656491
Market Model,13928,13928-01SEP2015,2015-09-01,2015-08-31,-1,0.0497650577,0.0579983569
Market Model,13928,13928-01SEP2015,2015-09-01,2015-09-01,0,-0.028484232,0.0027633992
Market Model,13928,13928-01SEP2015,2015-09-01,2015-09-02,1,0.0092146597,-0.009702589
Market Model,13928,13928-01SEP2015,2015-09-01,2015-09-03,2,-0.000207512,-0.001625384
Market Model,13928,13928-01SEP2015,2015-09-01,2015-09-04,3,-0.02034039,-0.005213397
Market Model,13928,13928-30NOV2020,2020-11-30,2020-11-24,-3,0.0398033247,0.0180550171
Market Model,13928,13928-30NOV2020,2020-11-30,2020-11-25,-2,-0.017563612,-0.014480042
Market Model,13928,13928-30NOV2020,2020-11-30,2020-11-27,-1,-0.019482008,-0.022848276
Market Model,13928,13928-30NOV2020,2020-11-30,2020-11-30,0,-0.075268817,-0.063477966
Market Model,13928,13928-30NOV2020,2020-11-30,2020-12-01,1,-0.007330637,-0.019887925
Market Model,13928,13928-30NOV2020,2020-11-30,2020-12-02,2,0.0178253119,0.0194576679
Market Model,13928,13928-30NOV2020,2020-11-30,2020-12-03,3,0.0307730798,0.03143796
Market Model,13930,13930-01AUG2014,2014-08-01,2014-07-29,-3,0.0733532934,0.0759465636
Market Model,13930,13930-01AUG2014,2014-08-01,2014-07-30,-2,0.0237099024,0.023060948
Market Model,13930,13930-01AUG2014,2014-08-01,2014-07-31,-1,-0.051771117,-0.036929443
Market Model,13930,13930-01AUG2014,2014-08-01,2014-08-01,0,-0.005747126,-0.003225906
Market Model,13930,13930-01AUG2014,2014-08-01,2014-08-04,1,0.0173410405,0.0122250211
Market Model,13930,13930-01AUG2014,2014-08-01,2014-08-05,2,0.0042613636,0.010529155
Market Model,13930,13930-01AUG2014,2014-08-01,2014-08-06,3,-0.015558699,-0.015487159
Market Model,13956,13956-01MAR2019,2019-03-01,2019-02-26,-3,0.0515970516,0.0517267343
Market Model,13956,13956-01MAR2019,2019-03-01,2019-02-27,-2,0.023364486,0.0201601001
Market Model,13956,13956-01MAR2019,2019-03-01,2019-02-28,-1,0.0479452055,0.0499983893
Market Model,13956,13956-01MAR2019,2019-03-01,2019-03-01,0,-0.004357298,-0.015512156
Market Model,13956,13956-01MAR2019,2019-03-01,2019-03-04,1,-0.008752735,-0.00400665
Market Model,13956,13956-01MAR2019,2019-03-01,2019-03-05,2,0.0198675497,0.0202536992
Market Model,13956,13956-01MAR2019,2019-03-01,2019-03-06,3,0.0043290043,0.0131785588
Market Model,13957,13957-20OCT2018,2018-10-22,2018-10-17,-3,-0.00102328,-0.00125368
Market Model,13957,13957-20OCT2018,2018-10-22,2018-10-18,-2,-0.015620999,-0.002302825
Market Model,13957,13957-20OCT2018,2018-10-22,2018-10-19,-1,-0.008324662,-0.007153486
Market Model,13957,13957-20OCT2018,2018-10-22,2018-10-22,0,-0.012591815,-0.010112501
Market Model,13957,13957-20OCT2018,2018-10-22,2018-10-23,1,0.0021253985,0.0068472356
Market Model,13957,13957-20OCT2018,2018-10-22,2018-10-24,2,-0.033138918,-0.003095262
Market Model,13957,13957-20OCT2018,2018-10-22,2018-10-25,3,0.0175486701,-0.001556296
Market Model,13959,13959-01AUG2024,2024-08-01,2024-07-29,-3,-0.005780347,-0.001138469
Market Model,13959,13959-01AUG2024,2024-08-01,2024-07-30,-2,-0.011627907,0.005901845
Market Model,13959,13959-01AUG2024,2024-08-01,2024-07-31,-1,0.0235294118,-0.013177307
Market Model,13959,13959-01AUG2024,2024-08-01,2024-08-01,0,0.0517241379,0.099057099
Market Model,13959,13959-01AUG2024,2024-08-01,2024-08-02,1,-0.021857923,0.0388999066
Market Model,13959,13959-01AUG2024,2024-08-01,2024-08-05,2,-0.094972067,-0.009780975
Market Model,13959,13959-01AUG2024,2024-08-01,2024-08-06,3,-0.00617284,-0.028917695
Market Model,13967,13967-01SEP2023,2023-09-01,2023-08-29,-3,0.0189905047,0.0021257792
Market Model,13967,13967-01SEP2023,2023-09-01,2023-08-30,-2,-0.006130456,-0.009778595
Market Model,13967,13967-01SEP2023,2023-09-01,2023-08-31,-1,-0.025413274,-0.023120012
Market Model,13967,13967-01SEP2023,2023-09-01,2023-09-01,0,0.0146835443,0.0128542014
Market Model,13967,13967-01SEP2023,2023-09-01,2023-09-05,1,-0.028692615,-0.020821711
Market Model,13967,13967-01SEP2023,2023-09-01,2023-09-06,2,0.0346776265,0.0446098329
Market Model,13967,13967-01SEP2023,2023-09-01,2023-09-07,3,0.0377358491,0.0439092098
Market Model,14008,14008-10FEB2021,2021-02-10,2021-02-05,-3,-0.003793947,-0.006071811
Market Model,14008,14008-10FEB2021,2021-02-10,2021-02-08,-2,0.0052894381,-0.000227246
Market Model,14008,14008-10FEB2021,2021-02-10,2021-02-09,-1,-0.003872543,-0.001831981
Market Model,14008,14008-10FEB2021,2021-02-10,2021-02-10,0,0.0076484259,0.010768594
Market Model,14008,14008-10FEB2021,2021-02-10,2021-02-11,1,-0.006961335,-0.006166473
Market Model,14008,14008-10FEB2021,2021-02-10,2021-02-12,2,0.0092324711,0.0076189799
Market Model,14008,14008-10FEB2021,2021-02-10,2021-02-16,3,-0.018422495,-0.014804047
Market Model,14008,14008-17JUL2023,2023-07-17,2023-07-12,-3,0.0081300813,0.0072068912
Market Model,14008,14008-17JUL2023,2023-07-17,2023-07-13,-2,0.0087734846,0.0073079965
Market Model,14008,14008-17JUL2023,2023-07-17,2023-07-14,-1,-0.001010278,0.0014220003
Market Model,14008,14008-17JUL2023,2023-07-17,2023-07-17,0,0.0018027525,0.0017607967
Market Model,14008,14008-17JUL2023,2023-07-17,2023-07-18,1,0.0207601826,0.019701418
Market Model,14008,14008-17JUL2023,2023-07-17,2023-07-19,2,-0.002235886,-0.001498288
Market Model,14008,14008-17JUL2023,2023-07-17,2023-07-20,3,0.005085111,0.0094154328
Market Model,14008,14008-17MAR2023,2023-03-17,2023-03-14,-3,-0.011150184,-0.019317565
Market Model,14008,14008-17MAR2023,2023-03-17,2023-03-15,-2,0.018735363,0.0206814075
Market Model,14008,14008-17MAR2023,2023-03-17,2023-03-16,-1,-0.001404853,-0.009733403
Market Model,14008,14008-17MAR2023,2023-03-17,2023-03-17,0,-0.020377712,-0.016739382
Market Model,14008,14008-17MAR2023,2023-03-17,2023-03-20,1,0.0214543714,0.0168327337
Market Model,14008,14008-17MAR2023,2023-03-17,2023-03-21,2,-0.0075409,-0.014781552
Market Model,14008,14008-17MAR2023,2023-03-17,2023-03-22,3,-0.013393432,-0.007619597
Market Model,14008,14008-28OCT2014,2014-10-28,2014-10-23,-3,0.0251322751,0.0070751576
Market Model,14008,14008-28OCT2014,2014-10-28,2014-10-24,-2,0.0000679117,-0.00907581
Market Model,14008,14008-28OCT2014,2014-10-28,2014-10-27,-1,0.0063832677,0.0089825919
Market Model,14008,14008-28OCT2014,2014-10-28,2014-10-28,0,0.0606612686,0.0414722912
Market Model,14008,14008-28OCT2014,2014-10-28,2014-10-29,1,0.0107513201,0.0133506443
Market Model,14008,14008-28OCT2014,2014-10-28,2014-10-30,2,0.0169939577,0.0086991311
Market Model,14008,14008-28OCT2014,2014-10-28,2014-10-31,3,0.0037133309,-0.013494892
Market Model,14055,14055-24APR2017,2017-04-24,2017-04-19,-3,-0.028497409,-0.021968822
Market Model,14055,14055-24APR2017,2017-04-24,2017-04-20,-2,0.0133333333,-0.004234376
